tag,known,mode_index,toa,rf,pw,pri,pa,doa,pulse_index,dtoa,mapped_label,is_unknown,is_noise
5,True,1,46.457458304553086,9133.743628330507,5.189780394741445,29.0,-40.203880477334984,82.1429515600086,0,0.0,4,0,0
5,True,1,75.45745830455309,9658.95521311501,3.269879928530767,29.0,-41.47660775006226,82.60869744603421,1,29.0,4,0,0
0,True,-1,82.25007292288977,4291.837559937553,20.96408350032565,,-43.19678691977269,68.04668573815056,2,6.792614618336685,-1,0,1
4,True,0,86.25852815809277,1207.3350825623663,5.413154611560328,59.1,-50.41385546687005,80.0724232047335,3,4.008455235203002,3,0,0
2,True,1,99.38766733859332,11090.159269558702,5.577034897245687,35.398361156492356,-39.22742340943332,76.7622166655397,4,13.129139180500545,1,0,0
5,True,1,104.45745830455309,10200.0,4.0974319585510734,29.0,-42.74933502278953,83.04722502671008,5,5.069790965959768,4,0,0
2,True,1,130.95435174564614,11090.159269558702,5.672872541436686,31.566684407052808,-38.17257659056668,77.08370384991575,6,26.49689344109305,1,0,0
4,True,0,145.35852815809278,1326.3502788714027,4.752563668749256,59.1,-50.10970740034843,80.09022800300517,7,14.404176412446645,3,0,0
1,True,0,147.05599362498128,9761.887256908394,8.535281616119583,61.0,-44.413150335074306,79.34785368327141,8,1.6974654668885023,0,0,0
5,True,1,191.45745830455309,10200.0,4.96142860469124,29.0,-41.43248315902865,84.08246407340648,9,44.4014646795718,4,0,0
2,True,1,199.64418171429242,11090.159269558702,5.9460763076238035,37.078393199980866,-40.972576590566675,77.55386252341057,10,8.18672340973933,1,0,0
5,True,1,220.45745830455309,9133.743628330507,4.08176658145088,29.0,-40.15975588630138,84.3145030898467,11,20.81327659026067,4,0,0
1,True,0,222.35432251832674,9761.887256908394,8.535281616119583,75.29832889334546,-44.54273851556794,79.36868229875388,12,1.8968642137736538,0,0,0
2,True,1,234.74990636962167,11090.159269558702,5.299473361144688,35.10572465532925,-42.37257659056668,77.70545508948443,13,12.39558385129493,1,0,0
5,True,1,249.45745830455309,9658.95521311501,4.174498580454983,29.0,-38.8870286135741,84.4916032808163,14,14.707551934931416,4,0,0
2,True,1,262.391959820152,11090.159269558702,2.529925811812925,27.642053450530305,-43.77257659056668,77.81246453805734,15,12.934501515598924,1,0,0
3,True,0,266.59273389866837,9795.347664951598,8.246090597377265,91.78664080448543,-35.207688846030024,75.71229011229256,16,4.2007740785163605,2,0,0
5,True,1,298.3074583045531,10200.0,5.103611352458584,48.85,-37.614301340846836,84.62151178376321,17,31.714724405884738,4,0,0
