tag,known,mode_index,toa,rf,pw,pri,pa,doa,pulse_index,dtoa,mapped_label,is_unknown,is_noise
2,True,1,52.446087812228434,11133.480835804714,4.413407117855979,26.963778393567416,-42.46186321209272,76.30207240747053,0,0.0,1,0,0
5,True,0,69.40526456558995,8322.441780924373,3.504437749540255,28.7,-45.50026312082713,82.85147811553668,1,16.95917675336151,4,0,0
4,True,0,85.71620832357411,1205.0,5.467567435279928,59.1,-50.5464465560638,80.08460068161186,2,16.310943757984163,3,0,0
5,True,0,88.10526456558993,8322.441780924373,3.504437749540255,18.7,-44.2694938900579,82.97689472810151,3,2.389056242015826,4,0,0
2,True,1,110.31432190204688,11133.480835804714,6.2590163526752844,33.62155999052037,-44.01741876764828,76.38432522820229,4,22.20905733645695,1,0,0
3,True,0,124.13522655699673,9694.547854693803,8.341191378323437,61.340418071057215,-33.179881776456,75.1976047348878,5,13.820904654949842,2,0,0
2,True,1,139.80751332936984,11133.480835804714,4.281377648827572,29.493191427322976,-44.79519654542606,76.41906243822437,6,15.672286772373113,1,0,0
5,True,0,211.60526456558992,8322.441780924373,3.504437749540255,28.7,-47.88435226378826,83.32800622625041,7,71.79775123622008,4,0,0
5,True,0,230.3052645655899,8322.441780924373,3.504437749540255,18.7,-49.115121494557485,83.40913908026992,8,18.69999999999999,4,0,0
2,True,1,231.0295791759952,11133.480835804714,3.1175280366248312,29.999122197776238,-42.871470121240606,76.53541052392406,9,0.7243146104052869,1,0,0
4,True,0,263.0162083235741,1205.0,4.807233973087135,59.1,-49.68304355599856,80.09852819333757,10,31.986629147578924,3,0,0
3,True,0,290.5196066077675,9694.547854693803,8.341191378323437,91.82668442900435,-33.36879293020425,75.38772312516824,11,27.503398284193395,2,0,0
2,True,1,301.62463140113505,11133.480835804714,6.345624245643082,33.404054771354616,-41.315914565685055,76.65302808159531,12,11.105024793367534,1,0,0
5,True,0,306.40526456558985,8322.441780924373,3.504437749540255,28.7,-49.19257081313482,83.83190945939268,13,4.780633164454798,4,0,0
5,True,0,325.10526456558983,8322.441780924373,3.504437749540255,18.7,-47.961801582365595,84.05006294023293,14,18.69999999999999,4,0,0
2,True,1,334.4700945272169,11133.480835804714,2.968838424474354,32.845463126081796,-40.53813678790728,76.73158678581179,15,9.364829961627038,1,0,0
3,True,0,351.86002467882474,9694.547854693803,8.341191378323437,61.340418071057215,-33.486903132795995,75.48081992571124,16,17.38993015160787,2,0,0
5,True,0,372.5052645655898,8322.441780924373,3.504437749540255,18.7,-45.50026312082713,84.61006034600177,17,20.64523988676507,4,0,0
4,True,0,381.2162083235741,1450.0,4.945270176039491,59.1,-49.254233478371944,80.10614353214949,18,8.710943757984296,3,0,0
0,True,-1,384.48488156296827,9439.110416640235,27.14728901956258,,-35.37444335947903,70.98634166455872,19,3.268673239394161,-1,0,1
5,True,0,419.9052645655898,8322.441780924373,3.504437749540255,18.7,-43.03872465928867,85.31225467691789,20,35.42038300262152,4,0,0
5,True,0,448.6052645655898,8322.441780924373,3.504437749540255,28.7,-44.192044571480565,85.70041445867831,21,28.69999999999999,4,0,0
2,True,1,466.07539381634325,11133.480835804714,6.371716732398611,38.6190623936659,-38.57297432320384,77.21425959283698,22,17.470129250753473,1,0,0
5,True,0,467.30526456558977,8322.441780924373,3.504437749540255,18.7,-45.42281380224979,86.10151457352447,23,1.2298707492465155,4,0,0
1,True,0,492.7910772847547,9772.335265903319,7.519839496012787,90.96769458294963,-43.88472861553567,79.70348775679558,24,25.485812719164926,0,0,0
5,True,0,496.00526456558975,8322.441780924373,3.504437749540255,28.7,-46.653583033019025,86.50565600960135,25,3.2141872808350627,4,0,0
5,True,0,543.4052645655898,8322.441780924373,3.504437749540255,28.7,-49.115121494557485,87.28316861203776,26,47.40000000000009,4,0,0
1,True,0,554.3046996010916,9772.335265903319,7.519839496012787,61.51362231633688,-43.69807816680611,79.7285700267396,27,10.89943503550171,0,0,0
2,True,1,558.1093383974783,11133.480835804714,5.395740929124284,32.784046721781884,-40.906307656537166,77.76105924816056,28,3.804638796386712,1,0,0
4,True,0,558.5162083235742,1450.0,4.58970237130607,59.1,-49.00422941001198,80.11579997318086,29,0.40686992609596473,3,0,0
5,True,0,562.1052645655899,8322.441780924373,3.504437749540255,18.7,-50.34589072532672,87.63817650984757,30,3.5890562420156584,4,0,0
3,True,0,579.5848228006527,9694.547854693803,8.341191378323437,61.340418071057215,-33.92857602778816,75.75007968625255,31,17.47955823506277,2,0,0
5,True,0,609.50526456559,8322.441780924373,3.504437749540255,18.7,-49.19257081313482,88.0,32,29.920441764937323,4,0,0
4,True,0,617.6162083235743,1205.0,5.505507563147747,59.1,-49.042572417087925,80.11870640906433,33,8.110943757984273,3,0,0
2,True,1,620.245093047212,11133.480835804714,2.708995069770234,30.89371732389216,-42.46186321209272,78.19792759252947,34,2.628884723637725,1,0,0
1,True,0,631.1855626548056,9772.335265903319,7.519839496012787,76.88086305371401,-43.50047700321621,79.75170190634574,35,10.940469607593627,0,0,0
5,True,0,656.9052645655901,8322.441780924373,3.504437749540255,18.7,-46.73103235159636,88.0,36,25.719701910784465,4,0,0
4,True,0,676.7162083235743,1320.4355950431054,5.207659524278014,59.1,-49.141680208171174,80.12152524825511,37,19.810943757984205,3,0,0
1,True,0,722.1532572377553,9772.335265903319,7.519839496012787,90.96769458294963,-43.29290956382334,79.77304803856784,38,45.43704891418099,0,0,0
4,True,0,735.8162083235743,1450.0,5.504426261272588,59.1,-49.29777914736832,80.12429842440102,39,13.662951085819032,3,0,0
3,True,0,745.9692028514235,9694.547854693803,8.341191378323437,91.82668442900435,-34.28830662040424,75.9195784615852,40,10.15299452784916,2,0,0
5,True,1,778.465154986174,9641.223156497046,4.070310874067562,29.0,-42.14957854864147,82.95654996593692,41,32.495952134750496,4,0,0
2,True,1,782.9033662173783,11133.480835804714,3.020231909446136,30.912410887607095,-43.64924789901839,79.39740360566253,42,4.438211231204377,1,0,0
1,True,0,783.6668795540921,9772.335265903319,7.519839496012787,61.51362231633688,-43.07640993916959,79.79278196286346,43,0.7635133367137996,0,0,0
4,True,0,794.9162083235743,1205.0,5.677495046524281,59.1,-49.50478985798213,80.12706809864093,44,11.24932876948219,3,0,0
3,True,0,807.3096209224807,9694.547854693803,8.341191378323437,61.340418071057215,-34.48516265096282,76.00088294598412,45,12.393412598906366,2,0,0
5,True,1,807.465154986174,10184.358131408275,3.640932332632248,29.0,-41.029578548641474,83.19154597500028,46,0.15553406369326694,4,0,0
1,True,0,860.5477426078062,9772.335265903319,7.519839496012787,76.88086305371401,-42.852056719494726,79.81108525062893,47,53.08258762163223,0,0,0
5,True,1,865.465154986174,9641.223156497046,3.826988338527085,29.0,-38.78957854864147,83.53053449487481,48,4.9174123783677715,4,0,0
2,True,1,877.577350144037,11133.480835804714,5.2227899142937355,28.831753487791637,-41.315914565685055,80.06919414062692,49,12.112195157863084,1,0,0
5,True,1,894.465154986174,10184.358131408275,4.387016193561169,29.0,-37.669578548641475,83.64338727558624,50,16.887804842136916,4,0,0
2,True,1,899.7839493015299,11133.480835804714,6.143477605007622,22.20659915749289,-40.53813678790728,80.26841321418821,51,5.3187943153559445,1,0,0
0,True,-1,912.9519795941478,7185.418962329503,13.22373268594737,,-40.03974658729755,73.70870370207649,52,13.168030292617914,-1,0,1
4,True,0,913.1162083235744,1450.0,4.670779433098349,59.1,-50.03739358381837,80.13276546305804,53,0.1642287294265543,3,0,0
2,True,1,931.5652208875492,11133.480835804714,3.6885952154826693,31.78127158601928,-39.7603590101295,80.45188056456614,54,18.44901256397486,1,0,0
1,True,0,951.5154371907558,9772.335265903319,7.519839496012787,90.96769458294963,-42.620967621253854,79.8281466006198,55,19.950216303206616,0,0,0
4,True,0,972.2162083235744,1205.0,5.114619229076842,59.1,-50.34213773245422,80.13577672317811,56,20.700771132818545,3,0,0
1,True,0,1013.0290595070927,9772.335265903319,7.519839496012787,61.51362231633688,-42.38429391871028,79.84416089886317,57,40.81285118351832,0,0,0
5,True,1,1050.165154986174,9130.955789770213,3.456605303966121,48.85,-40.81042145135852,83.91860759968677,58,37.13609547908129,4,0,0
2,True,1,1050.2397057783544,11133.480835804714,4.093718527142584,24.716159252809167,-39.35075210098161,81.0,59,0.07455079218038918,1,0,0
2,True,1,1077.3750168703345,11133.480835804714,5.304904626557562,27.13531109198005,-40.128529878759394,81.0,60,27.135311091980157,1,0,0
1,True,0,1089.9099225608068,9772.335265903319,7.519839496012787,76.88086305371401,-42.14321470834503,79.85932824774521,61,12.534905690472215,0,0,0
4,True,0,1090.4162083235742,1450.0,5.543187890983869,59.1,-50.96995975109907,80.14232907018813,62,0.5062857627674475,3,0,0
5,True,1,1099.015154986174,9641.223156497046,4.627137869472129,48.85,-41.93042145135853,83.9974979192642,63,8.598946662599701,4,0,0
2,True,1,1107.7804338502597,11133.480835804714,6.39575064614391,30.40541697992501,-40.906307656537166,81.0,64,8.765278864085758,1,0,0
3,True,0,1109.592114666075,9694.547854693803,8.341191378323437,74.55769562176643,-35.362438603388064,76.30036302750128,65,1.8116808158154072,2,0,0
2,True,1,1131.8129913722469,11133.480835804714,2.9463913075721133,24.032557521987158,-41.68408543431495,81.0,66,22.220876706171794,1,0,0
5,True,1,1147.865154986174,10184.358131408275,3.9153828442566914,48.85,-43.05042145135853,84.10167892487337,67,16.052163613927178,4,0,0
4,True,0,1149.5162083235741,1205.0,4.973083774276211,59.1,-51.26920229454579,80.14594946754066,68,1.6510533374000715,3,0,0
2,True,1,1159.4220508237029,11133.480835804714,3.659064486789392,27.609059451455916,-42.46186321209272,81.0,69,9.905842500128756,1,0,0
1,True,0,1180.8776171437564,9772.335265903319,7.519839496012787,90.96769458294963,-41.89893103465748,79.8738529691113,70,21.45556632005355,0,0,0
2,True,0,1200.4371240637665,9896.56061007138,1.214999789933001,28.0,-41.33586496923746,76.30600816187881,71,19.559506920010108,1,0,0
3,True,0,1201.4187990950795,9694.547854693803,8.341191378323437,91.82668442900435,-35.598754639682866,76.36833278203278,72,0.9816750313129887,2,0,0
2,True,0,1228.4371240637665,9970.205716210425,3.8,28.0,-41.90737827400579,76.34952035839777,73,27.01832496868701,1,0,0
1,True,0,1242.3912394600934,9772.335265903319,7.519839496012787,61.51362231633688,-41.65265990662211,79.88794258634469,74,13.95411539632687,0,0,0
0,True,-1,1248.9213715020962,6786.890933986344,15.240484908497024,,-44.24253897872181,76.42244645368615,75,6.530132042002833,-1,0,1
2,True,0,1256.4371240637665,10077.482720999642,1.214999789933001,28.0,-41.15062151724903,76.38686508237367,76,7.515752561670297,1,0,0
3,True,0,1262.7592171661368,9694.547854693803,8.341191378323437,61.340418071057215,-35.839560635028754,76.43340395887671,77,6.322093102370218,2,0,0
4,True,0,1267.716208323574,1450.0,4.718847754738727,59.1,-51.783942955832586,80.15406822255103,78,4.956991157437187,3,0,0
2,True,0,1284.4371240637665,9948.034281870621,3.8,28.0,-40.39386476049227,76.420855585889,79,16.720915740192595,1,0,0
5,True,1,1294.415154986174,10184.358131408275,3.365227162104291,48.85,-41.58957854864147,84.64027679710567,80,9.97803092240747,4,0,0
2,True,0,1312.4371240637665,10005.292103070738,1.214999789933001,28.0,-39.63710800373551,76.45440161584189,81,18.02196907759253,1,0,0
1,True,0,1319.2721025138073,9772.335265903319,7.519839496012787,76.88086305371401,-41.40562823461098,79.90180679049561,82,6.834978450040808,0,0,0
3,True,0,1337.3169127879032,9694.547854693803,8.341191378323437,74.55769562176643,-36.08365690606982,76.49553226151775,83,18.04481027409588,2,0,0
2,True,0,1340.4371240637665,9835.893028436416,3.8,28.0,-38.880351246978755,76.4904257058256,84,3.120211275863312,1,0,0
5,True,1,1343.2651549861741,9130.955789770213,3.5069414783043187,48.85,-40.46957854864147,84.90785275797647,85,2.8280309224076063,4,0,0
