tag,known,mode_index,toa,rf,pw,pri,pa,doa,pulse_index,dtoa,mapped_label,is_unknown,is_noise
0,True,-1,3.177590724026306,3762.7653243436257,8.132644624300923,,-37.64936395173619,81.48494489711749,0,0.0,-1,0,1
2,False,0,40.60135152749238,10240.606081384532,1.2,28.0,-36.981163523313654,79.00827166990095,1,37.42376080346608,-1,1,0
4,True,0,53.6452972397624,11405.217414094184,1.6563796640902209,18.7,-47.821211547027374,82.71798215235168,2,13.043945712270016,2,0,0
1,True,0,67.72980702138976,9833.116708849318,8.021029387845918,61.0,-43.36971177693039,79.24842252145153,3,14.08450978162736,0,0,0
2,False,0,68.60135152749238,10094.92877478836,3.8,28.0,-37.26687780902794,79.04403055546922,4,0.871544506102623,-1,1,0
3,True,0,70.7138768876566,1214.9555569716165,5.36629479145882,59.1,-51.404412503070944,80.09206213495395,5,2.112525360164213,1,0,0
4,True,0,87.71012237250888,11405.217414094184,1.6563796640902209,34.06482513274648,-47.49468093478247,82.78118272661236,6,16.99624548485228,2,0,0
2,False,0,96.60135152749238,10220.996939041566,1.2,28.0,-37.552592094742224,79.07969237156095,7,8.891229154983506,-1,1,0
0,True,-1,105.37875511446157,2938.2756324398265,5.6428801164414715,,-49.656869053099044,82.20299760160373,8,8.777403586969186,-1,0,1
0,True,-1,108.42610663660463,1359.8531553925513,2.751643153474359,,-35.701378988192836,87.79831778587295,9,3.0473515221430603,-1,0,1
2,False,0,124.60135152749238,9917.193536230638,3.8,28.0,-37.83830638045651,79.11519443764476,10,16.175244890887754,-1,1,0
3,True,0,129.8138768876566,1318.5108766695628,4.333475294847848,59.1,-51.49405446181784,80.1070086258066,11,5.212525360164207,1,0,0
0,True,-1,135.73672054870642,6722.758694203619,5.91304412966109,,-38.9946288489109,86.6518504071745,12,5.922843661049825,-1,0,1
0,True,-1,137.9374827866129,6330.476985772387,3.0165942916488593,,-52.00887276108277,82.42981986216057,13,2.200762237906474,-1,0,1
1,True,0,146.10008698771446,9833.116708849318,8.021029387845918,78.37027996632472,-43.176302746702376,79.33392484660374,14,8.162604201101573,0,0,0
2,False,0,152.60135152749237,10192.763006294397,1.2,28.0,-38.12402066617079,79.15047472963634,15,6.501264539777907,-1,1,0
4,True,0,154.10372515242585,11405.217414094184,1.6563796640902209,18.7,-46.841619710292676,82.8987125234602,16,1.5023736249334831,2,0,0
2,False,0,180.60135152749237,9900.196217264063,3.8,28.0,-38.40973495188508,79.1854721347687,17,26.497626375066517,-1,1,0
4,True,0,188.16855028517233,11405.217414094184,1.6563796640902209,34.06482513274648,-46.51508909804778,82.95306196002444,18,7.567198757679961,2,0,0
3,True,0,188.9138768876566,1446.8842089591303,5.0680370124052825,59.1,-51.54379548277689,80.12155732602271,19,0.7453266024842833,1,0,0
0,True,-1,200.66711068614876,7510.649554355056,2.829880974289632,,-44.19813943979558,86.3490682686031,20,11.753233798492147,-1,0,1
2,False,0,208.60135152749237,10291.389893669693,1.2,28.0,-38.69544923759936,79.22012670271762,21,7.934240841343609,-1,1,0
4,True,0,235.86215306508933,11405.217414094184,1.6563796640902209,47.693602779916986,-46.18855848580288,83.00450139880851,22,27.26080153759696,2,0,0
2,False,0,236.60135152749237,9961.728510233372,3.8,28.0,-38.981163523313654,79.2543798919504,23,0.7391984624030385,-1,1,0
1,True,0,238.10008698771446,9833.116708849318,8.021029387845918,92.0,-42.976005428922356,79.41826465673557,24,1.4987354602220933,0,0,0
3,True,0,248.0138768876566,1214.9555569716165,5.07211811844675,59.1,-51.55241392385438,80.13569038263265,25,9.913789899942145,1,0,0
4,True,0,254.56215306508932,11405.217414094184,1.6563796640902209,18.7,-45.862027873557984,83.05307104868592,26,6.548276177432712,2,0,0
0,True,-1,263.7510248597499,11557.33666970746,5.692140131435566,,-44.6488707662659,79.73738522092673,27,9.1888717946606,-1,0,1
2,False,0,264.6013515274924,10131.56240958956,1.2,28.0,-39.26687780902794,79.28817481028562,28,0.850326667742479,-1,1,0
4,True,0,288.6269781978358,11405.217414094184,1.6563796640902209,34.06482513274648,-45.53549726131308,83.09882291110836,29,24.0256266703434,2,0,0
1,True,0,299.10008698771446,9833.116708849318,8.021029387845918,61.0,-42.769642888232724,79.50130503527735,30,10.473108789878665,0,0,0
0,True,-1,300.21617539753356,7219.684857103863,2.9635167693867617,,-44.553597251822055,80.64010595630141,31,1.116088409819099,-1,0,1
3,True,0,307.1138768876566,1318.5108766695628,5.060857128705225,59.1,-51.52036715712369,80.14939165063544,32,6.8977014901230405,1,0,0
0,True,-1,320.8067182523441,4835.748872769348,2.263830461549094,,-42.28343546123612,80.89412632959703,33,13.692841364687524,-1,0,1
0,True,-1,321.67418915245713,2636.840449637205,1.5836941103335733,,-52.29071223019665,87.43691485632043,34,0.8674709001130054,-1,0,1
4,True,0,336.3205809777528,11405.217414094184,1.6563796640902209,47.693602779916986,-45.20896664906819,83.14182056642055,35,14.646391825295666,2,0,0
2,False,0,348.6013515274924,10126.776544417757,3.8,28.0,-40.12402066617079,79.38627061268933,36,12.2807705497396,-1,1,0
4,True,0,355.0205809777528,11405.217414094184,1.6563796640902209,18.7,-44.88243603682329,83.18213891259505,37,6.419229450260389,2,0,0
0,True,-1,361.9757126485577,5641.9991589959245,4.098432841943803,,-44.978707697549765,83.36825150551898,38,6.955131670804917,-1,0,1
0,True,-1,364.7913505265331,3217.2959044671093,6.163386287454098,,-43.64318450866914,86.1249277332233,39,2.815637877975405,-1,0,1
3,True,0,366.2138768876566,1446.8842089591303,4.643035204031491,59.1,-51.44977151456637,80.16264675934214,40,1.4225263611235164,1,0,0
2,False,0,376.6013515274924,10111.477279222807,1.2,28.0,-40.40973495188508,79.41770452605212,41,10.387474639835773,-1,1,0
1,True,0,377.47036695403915,9833.116708849318,8.021029387845918,78.37027996632472,-42.5580631125778,79.58291440530256,42,0.8690154265467527,0,0,0
0,True,-1,377.8477720269951,6672.769639242995,3.666797971107073,,-51.91889681337764,87.34124769850567,43,0.3774050729559235,-1,0,1
4,True,0,389.08540611049926,11405.217414094184,1.6563796640902209,34.06482513274648,-44.55590542457839,83.21986385746034,44,11.23763408350419,2,0,0
0,True,-1,392.7128310872247,1524.0565353206898,5.000709302924211,,-42.44921531577097,87.40486358402786,45,3.627424976725422,-1,0,1
2,False,0,404.6013515274924,10198.481506556032,3.8,28.0,-40.69544923759936,79.44842834016474,46,11.888520440267712,-1,1,0
3,True,0,425.31387688765665,1214.9555569716165,5.179396406573139,59.1,-51.344320394558466,80.17544317142807,47,20.71252536016425,1,0,0
2,False,0,432.6013515274924,10151.39877227146,1.2,28.0,-40.981163523313654,79.47839966580518,48,7.28747463983575,-1,1,0
4,True,0,436.77900889041626,11405.217414094184,1.6563796640902209,47.693602779916986,-44.22937481233349,83.25509196568717,49,4.177657362923867,2,0,0
0,True,-1,439.0408593023217,3769.004224391067,2.5569821704504037,,-50.62290952788554,86.40448183207764,50,2.2618504119054137,-1,0,1
4,True,0,455.47900889041625,11405.217414094184,1.6563796640902209,18.7,-43.902844200088595,83.28793006198364,51,16.438149588094575,2,0,0
2,False,0,460.6013515274924,9996.89456548174,3.8,28.0,-41.26687780902794,79.50757920588795,52,5.1223426370761445,-1,1,0
1,True,0,469.47036695403915,9833.116708849318,8.021029387845918,92.0,-42.34213552863947,79.66296707020557,53,8.869015426546753,0,0,0
0,True,-1,479.8772201216115,9030.583985569181,5.464851130310079,,-39.32797487594969,86.47279842151994,54,10.406853167572365,-1,0,1
3,True,0,484.41387688765667,1318.5108766695628,4.496788460648403,59.1,-51.20914356525066,80.18777023445135,55,4.536656766045155,1,0,0
4,True,0,489.54383402316273,11405.217414094184,1.6563796640902209,34.06482513274648,-43.5763135878437,83.31849479212948,56,5.129957135506061,2,0,0
2,False,0,492.6013515274924,10049.818695364382,1.2,32.0,-41.552592094742224,79.53593091694424,57,3.0575175043296667,-1,1,0
0,True,-1,515.6798527629359,9057.76818787929,5.155688064596775,,-42.35312267287537,82.46525101717596,58,23.07850123544347,-1,0,1
1,True,0,530.4703669540392,9833.116708849318,8.021029387845918,61.0,-42.12274742917644,79.74134373021606,59,14.790514191103284,0,0,0
4,True,0,537.2374368030797,11405.217414094184,1.6563796640902209,47.693602779916986,-43.2497829755988,83.3469121436536,60,6.767069849040581,2,0,0
3,True,0,543.5138768876567,1446.8842089591303,5.573360404494928,59.1,-51.05061287237145,80.19961922462606,61,6.2764400845769615,1,0,0
2,False,0,556.6013515274924,9884.734225593691,1.2,32.0,-41.87597933382921,79.59002382086932,62,13.087474639835705,-1,1,0
0,True,-1,568.4224513976089,3297.219095798654,4.408838388067569,,-42.34619389855274,79.86140543782402,63,11.82109987011654,-1,0,1
0,True,-1,586.6766470378445,11129.638123204426,2.929187237198547,,-49.57667318791157,81.97913669740062,64,18.254195640235594,-1,0,1
4,True,0,590.0022619358263,11405.217414094184,1.6563796640902209,34.06482513274648,-43.403278248891,83.39785222717947,65,3.3256148979817226,2,0,0
3,True,0,602.6138768876567,1214.9555569716165,4.458172284290003,59.1,-50.8761015382245,80.21098338267016,66,12.611614951830461,1,0,0
1,True,0,608.8406469203638,9833.116708849318,8.021029387845918,78.37027996632472,-41.90080032694804,79.81793197262726,67,6.2267700327071225,0,0,0
0,True,-1,611.2644625621975,8410.316031421477,8.529903875611105,,-50.79515244667091,80.91478403527609,68,2.4238156418336985,-1,0,1
0,True,-1,613.1130980833369,11615.828840661105,5.429820811510111,,-51.93057736456071,79.40273552261962,69,1.8486355211393857,-1,0,1
2,False,0,620.6013515274924,9897.909723895493,1.2,32.0,-41.30455076240064,79.64046037654664,70,7.488253444155475,-1,1,0
0,True,-1,620.6621647374972,6757.5113154056635,5.57508817999586,,-44.729975383491706,85.24732948651207,71,0.060813210004766916,-1,0,1
0,True,-1,623.0519067077713,7922.87939851894,3.0245221504279844,,-49.05357213699492,84.54983348673184,72,2.3897419702741445,-1,0,1
0,True,-1,631.2780818819059,1371.9918918630558,3.413526970518059,,-39.255665919610166,87.76667052595013,73,8.226175174134596,-1,0,1
0,True,-1,634.198839046099,1401.2625147493302,7.055253762968247,,-36.76475723680034,84.32324874940625,74,2.9207571641931054,-1,0,1
4,True,0,637.6958647157433,11405.217414094184,1.6563796640902209,47.693602779916986,-43.72980886113589,83.42066880457375,75,3.4970256696442448,2,0,0
0,True,-1,638.6110467412752,7017.386237991461,1.4263338107416228,,-38.060533740497256,81.16250696618829,76,0.9151820255319763,-1,0,1
0,True,-1,643.404722031993,8106.497532257962,2.879649646743758,,-37.55369381874394,83.16643447475221,77,4.793675290717715,-1,0,1
2,False,0,652.6013515274924,9949.064657777446,3.8,32.0,-41.018836476686346,79.66425573700185,78,9.196629495499451,-1,1,0
4,True,0,656.3958647157433,11405.217414094184,1.6563796640902209,18.7,-44.05633947338079,83.44192448665765,79,3.794513188250903,2,0,0
3,True,0,661.7138768876567,1318.5108766695628,4.966767274704295,59.1,-50.69370595274772,80.22185794158088,80,5.318012171913438,1,0,0
