tag,known,mode_index,toa,rf,pw,pri,pa,doa,pulse_index,dtoa,mapped_label,is_unknown,is_noise
0,True,-1,3.159595664423399,1665.9608075832432,4.8178329556941675,,-43.274379416507216,80.65910320606913,0,0.0,-1,0,1
0,True,-1,9.131841266264406,4338.033157272714,4.022074833761552,,-45.532627884337636,79.88645446842712,1,5.972245601841006,-1,0,1
0,True,-1,11.87210430994614,5236.322787259185,2.373356175216407,,-44.152150025948515,80.03556212427243,2,2.7402630436817343,-1,0,1
2,False,0,30.4005405773993,10107.605779799,1.2,28.0,-39.68037623219741,79.23993627094404,3,18.52843626745316,-1,1,0
4,True,0,30.96667688893377,10172.696589903788,2.630216435792266,19.241213652190346,-47.31593065216524,82.23854948916565,4,0.5661363115344678,2,0,0
0,True,-1,56.47550693290806,5278.767716524022,1.7319846994223496,,-36.4027828151667,83.11596612673893,5,25.508830043974292,-1,0,1
2,False,0,58.4005405773993,10030.974654665191,3.8,28.0,-39.43258862157794,79.25757192484262,6,1.9250336444912364,-1,1,0
4,True,0,64.26903150463635,10172.696589903788,2.630216435792266,33.302354615702576,-47.59911649287321,82.3290319663232,7,5.868490927237048,2,0,0
1,True,0,69.22896838861871,9798.90300455166,8.129001106342661,61.0,-44.44349436575568,79.5937965364788,8,4.959936883982365,0,0,0
2,False,0,86.4005405773993,10287.710361224612,1.2,28.0,-39.18480101095847,79.27446614563264,9,17.171572188780587,-1,1,0
0,True,-1,97.59287583606499,10512.788282635911,8.30138061591058,,-44.90572099202884,80.36580024256777,10,11.192335258665693,-1,0,1
3,True,0,98.75479390151976,1211.0856528523516,5.4386155511932,59.1,-51.041330246677866,80.00399908342482,11,1.1619180654547705,1,0,0
2,False,0,114.4005405773993,10253.446726367061,3.8,28.0,-38.937013400339005,79.29062142119616,12,15.645746675879536,-1,1,0
4,True,0,132.01160302552142,10172.696589903788,2.630216435792266,19.241213652190346,-48.16548817428914,82.50732530729401,13,17.611062448122127,2,0,0
2,False,0,142.4005405773993,10074.811201091026,1.2,28.0,-38.689225789719536,79.30604252345253,14,10.388937551877888,-1,1,0
1,True,0,143.21402774497267,9798.90300455166,8.129001106342661,73.98505935635396,-44.54418340985257,79.63234407449572,15,0.8134871675733564,0,0,0
3,True,0,157.85479390151977,1329.6759894708273,4.723460810199617,59.1,-50.84292086180854,80.01950772764532,16,14.640766156547102,1,0,0
4,True,0,165.313957641224,10172.696589903788,2.630216435792266,33.302354615702576,-48.448674014997096,82.59491331830978,17,7.459163739704223,2,0,0
0,True,-1,173.65470082602891,4893.397325462667,5.42125765261015,,-40.986127579395585,80.70256725548508,18,8.340743184804921,-1,0,1
2,False,0,198.4005405773993,10033.155127828679,1.2,28.0,-38.1936505684806,79.33471262039532,19,24.745839751370397,-1,1,0
0,True,-1,203.46425357815096,9995.32181474005,3.82719109629169,,-35.09483386188553,86.90659312584745,20,5.0637130007516475,-1,0,1
4,True,0,213.81531550991872,10172.696589903788,2.630216435792266,48.50135786869473,-48.73185985570507,82.68131896975542,21,10.35106193176776,2,0,0
3,True,0,216.95479390151976,1444.0556880543365,4.229571120440668,59.1,-50.63295367045119,80.03498342807276,22,3.1394783916010454,1,0,0
2,False,0,226.4005405773993,10272.998051420731,3.8,28.0,-37.94586295786113,79.34798241135574,23,9.445746675879548,-1,1,0
1,True,0,234.89965747286212,9798.90300455166,8.129001106342661,91.68562972788946,-44.63546305748467,79.6690738405923,24,8.499116895462805,0,0,0
2,False,0,254.4005405773993,10016.803366533351,1.2,28.0,-37.69807534724166,79.36055955727689,25,19.500883104537195,-1,1,0
3,True,0,276.05479390151976,1211.0856528523516,4.335417086369339,59.1,-50.41686261110798,80.05040570367917,26,21.654253324120447,1,0,0
2,False,0,282.4005405773993,10191.72255837138,3.8,28.0,-37.450287736622194,79.37245988987175,27,6.345746675879525,-1,1,0
1,True,0,295.89965747286215,9798.90300455166,8.129001106342661,61.0,-44.71705116849217,79.70400907254219,28,13.499116895462862,0,0,0
2,False,0,310.4005405773993,10080.696142793266,1.2,28.0,-37.20250012600272,79.3837013328446,29,14.500883104537138,-1,1,0
4,True,0,314.8602416465063,10172.696589903788,2.630216435792266,48.50135786869473,-49.581417377828956,82.93243239611098,30,4.459701069107041,2,0,0
0,True,-1,317.84547223583235,9334.164918106731,3.0714356526044453,,-48.73126513285398,81.31827574662378,31,2.9852305893260223,-1,0,1
0,True,-1,332.9876767484447,11522.06722845124,7.427519562000183,,-44.37405938937985,79.95461249808491,32,15.142204512612352,-1,0,1
0,True,-1,333.7361202595364,9498.516976753583,4.677089169446652,,-36.22748794566749,86.09826281893154,33,0.7484435110916934,-1,0,1
4,True,0,334.1014552986967,10172.696589903788,2.630216435792266,19.241213652190346,-49.86460321853692,83.0131203134253,34,0.36533503916029986,2,0,0
