tag,known,mode_index,toa,rf,pw,pri,pa,doa,pulse_index,dtoa,mapped_label,is_unknown,is_noise
0,True,-1,3.8598349713435054,9195.208233954596,7.632563203602423,,-48.602733236718464,83.16951218731106,0,0.0,-1,0,1
5,True,0,24.815284708959645,8766.217057464874,1.9266292739684818,19.00757040306023,-50.655320313201116,82.70868715600194,1,20.95544973761614,2,0,0
0,True,-1,34.964652772987186,4769.05442172603,1.8710611834383712,,-35.91860289707096,75.71907012047788,2,10.149368064027541,-1,0,1
2,False,0,38.807710864012066,10178.182195655447,1.2584446990549867,28.0,-40.79144974496017,76.25644809558078,3,3.8430580910248793,-1,1,0
0,True,-1,40.94422259456637,3757.009001748391,3.078025465041432,,-35.20010383124033,81.93432098403345,4,2.1365117305543038,-1,0,1
5,True,0,53.51528470895964,8766.217057464874,1.9266292739684818,28.7,-48.97110978688532,83.0273576587647,5,12.571062114393271,2,0,0
2,False,0,66.80771086401207,9858.796398099003,3.8,28.0,-40.40788810112455,76.37062212851451,6,13.292426155052425,-1,1,0
1,True,0,69.61185559401606,9675.838955880808,8.385469226642723,61.0,-38.631505623017,79.58023554460732,7,2.8041447300039977,0,0,0
5,True,0,72.52285511201987,8766.217057464874,1.9266292739684818,19.00757040306023,-47.286899260569534,83.26891870755601,8,2.9109995180038055,2,0,0
0,True,-1,76.23706715489196,10560.93597113234,6.047944327161173,,-51.082256850951005,77.09150777660703,9,3.7142120428720915,-1,0,1
0,True,-1,78.48712779237252,3154.0306513655723,5.47175910462769,,-52.232004342833044,86.97977440764011,10,2.2500606374805585,-1,0,1
4,True,0,85.28636215672879,1205.0,5.5568029040665525,59.1,-50.12641324310946,80.11294655602302,11,6.799234364356266,1,0,0
2,False,0,94.80771086401207,10142.148699171754,1.2584446990549867,28.0,-40.024326457288936,76.48255930420203,12,9.52134870728328,-1,1,0
5,True,0,101.22285511201987,8766.217057464874,1.9266292739684818,28.7,-45.602688734253746,83.44141410398566,13,6.415144248007806,2,0,0
3,False,0,108.05374317829808,9674.014991944285,8.113737541002752,61.0,-38.431553817319966,75.01371412789251,14,6.830888066278206,-1,1,0
5,True,0,120.2304255150801,8766.217057464874,1.9266292739684818,19.00757040306023,-43.91847820793796,83.5603719847609,15,12.176682336782022,2,0,0
2,False,0,122.80771086401207,10174.13907692128,3.8,28.0,-39.640764813453316,76.59193797828193,16,2.577285348931966,-1,1,0
0,True,-1,136.83573838449092,10596.46284267313,2.2061400314906,,-47.63153663495988,81.63228170365991,17,14.028027520478858,-1,0,1
4,True,0,144.38636215672878,1329.0630572570308,4.299461784900479,59.1,-50.51037526335963,80.12274250604213,18,7.550623772237856,1,0,0
1,True,0,145.01914612277557,9675.838955880808,8.385469226642723,75.40729052875952,-38.81452047064117,79.65971024165607,19,0.6327839660467873,0,0,0
5,True,0,148.93042551508012,8766.217057464874,1.9266292739684818,28.7,-43.76573231837783,83.64712210713029,20,3.91127939230455,2,0,0
2,False,0,150.80771086401205,10056.756764667973,1.2584446990549867,28.0,-39.2572031696177,76.6984554486436,21,1.8772853489319345,-1,1,0
5,True,0,167.93799591814036,8766.217057464874,1.9266292739684818,19.00757040306023,-45.449942844693624,83.72648443872043,22,17.130285054128308,2,0,0
2,False,0,178.80771086401205,10002.574520013331,3.8,28.0,-38.873641525782084,76.80183019652767,23,10.869714945871692,-1,1,0
3,False,0,184.49816864350288,9674.014991944285,8.113737541002752,76.44442546520479,-38.675313274091714,75.0305911071491,24,5.690457779490828,-1,1,0
5,True,0,196.63799591814035,8766.217057464874,1.9266292739684818,28.7,-47.13415337100941,83.82407952892238,25,12.139827274637469,2,0,0
4,True,0,203.48636215672877,1445.9281956830052,5.3103973764936,59.1,-50.90392640142446,80.13173113335513,26,6.848366238588426,1,0,0
2,False,0,206.80771086401205,10015.098110877692,1.2584446990549867,28.0,-38.49007988194647,76.90180397079247,27,3.3213487072832777,-1,1,0
5,True,0,215.6455663212006,8766.217057464874,1.9266292739684818,19.00757040306023,-48.8183638973252,83.96355212482108,28,8.837855457188539,2,0,0
2,False,0,234.80771086401205,9951.829402117986,3.8,28.0,-38.10651823811085,76.99814369991515,29,19.16214454281146,-1,1,0
