tag,known,mode_index,toa,rf,pw,pri,pa,doa,pulse_index,dtoa,mapped_label,is_unknown,is_noise
0,True,-1,18.56505153987328,10438.567248776346,5.962561065142916,,-46.57122297665207,83.1661855569935,0,0.0,-1,0,1
4,True,0,54.12268358769727,8371.035329202146,5.585752619151172,18.827033484803376,-50.401214398564704,82.60680014531482,1,35.55763204782399,2,0,0
2,False,0,59.93038819546898,9919.789577767091,1.2,28.0,-36.99169880359431,79.15847502651644,2,5.807704607771711,-1,1,0
4,True,0,88.03978700825255,8371.035329202146,5.585752619151172,33.917103420555286,-50.18644929789357,82.63019148049692,3,28.109398812783567,2,0,0
3,True,0,93.04329931918862,1211.6593293192027,4.547348799225393,59.1,-50.736725670134014,80.02826942800021,4,5.003512310936074,1,0,0
2,False,0,115.93038819546898,9833.837689127386,1.2,28.0,-37.367537729768806,79.16957449665867,5,22.88708887628036,-1,1,0
0,True,-1,133.54518689077915,6057.315610019044,2.4979681598435097,,-44.4089062055869,80.52611119549225,6,17.61479869531017,-1,0,1
0,True,-1,135.64135265790262,5622.871079732755,2.905071092489039,,-49.80274944563263,86.81329145252435,7,2.096165767123466,-1,0,1
2,False,0,143.930388195469,10274.203157103846,3.6995482011310683,28.0,-37.55545719285605,79.17473646352288,8,8.289035537566377,-1,1,0
3,True,0,152.14329931918863,1316.1051346161228,4.59988553266637,59.1,-50.82990088585216,80.03003930042661,9,8.212911123719635,1,0,0
4,True,0,154.86473758623976,8371.035329202146,5.585752619151172,18.827033484803376,-49.756919096551286,82.67385943777788,10,2.721438267051127,2,0,0
0,True,-1,157.61733798782532,9687.77320502187,2.949575923481145,,-44.790967717508536,82.77958757368442,11,2.7526004015855676,-1,0,1
1,True,0,171.32931038158623,9919.45396976096,8.263501170987842,76.47844965436873,-44.948299196175746,79.57810823023304,12,13.711972393760902,0,0,0
0,True,-1,187.4472785133011,5702.174111304361,4.860870169871854,,-51.37133655685208,80.01381573399873,13,16.11796813171486,-1,0,1
0,True,-1,213.09616295509886,4576.900859997208,1.2725759414928755,,-48.20505952044657,82.44724223158298,14,25.648884441797776,-1,0,1
0,True,-1,222.61360543508184,12259.136044580182,2.692784185293104,,-51.103902901355774,86.84713026385977,15,9.517442479982975,-1,0,1
0,True,-1,239.4287832354083,12058.845833720754,7.036793586954988,,-53.61702373751862,86.17838646764227,16,16.815177800326467,-1,0,1
1,True,0,263.3293103815862,9919.45396976096,8.263501170987842,92.0,-44.97050066891238,79.60056108054475,17,23.900527146177893,0,0,0
2,False,0,283.930388195469,9972.797567875063,1.2,28.0,-38.4950545082923,79.19726816799115,18,20.601077813882796,-1,1,0
0,True,-1,286.23459886416987,4859.0126154191785,5.4697223703081415,,-53.646917311965666,81.51623335336963,19,2.3042106687008754,-1,0,1
4,True,0,289.5238950053376,8371.035329202146,5.585752619151172,33.917103420555286,-48.89785869386672,82.74969091563675,20,3.2892961411677106,2,0,0
0,True,-1,328.8792618988095,7539.786322767425,5.7616044487122915,,-38.24982170549274,83.61873364413917,21,39.35536689347191,-1,0,1
4,True,0,337.52181209852137,8371.035329202146,5.585752619151172,47.99791709318383,-48.68309359319558,82.76647065180069,22,8.642550199711877,2,0,0
