tag,known,mode_index,toa,rf,pw,pri,pa,doa,pulse_index,dtoa,mapped_label,is_unknown,is_noise
5,True,1,77.28659333074675,9120.0,3.7336991853106483,29.0,-40.57327409637419,82.71997984688896,0,0.0,4,0,0
2,True,1,78.88490787215142,10972.732222435085,5.433397074845892,39.30159537880671,-40.55912918215633,76.282394618993,1,1.5983145414046618,1,0,0
4,True,0,92.93769017620585,1216.285866269362,5.494344718064626,59.1,-49.71997568072279,80.1042948669294,2,14.052782304054432,3,0,0
5,True,1,106.28659333074675,9617.70951488006,3.336416212516044,29.0,-41.35105187415197,82.87477295425082,3,13.348903154540906,4,0,0
2,True,1,109.37506956741905,10972.732222435085,6.729584473450128,30.49016169526763,-42.03281339268265,76.35835909351204,4,3.0884762366722924,1,0,0
1,True,0,130.2836801791938,9839.757945842663,7.74885238146475,61.0,-39.68041545094441,79.45396924014001,5,20.908610611774748,0,0,0
5,True,1,135.28659333074677,10200.0,5.173061836060345,29.0,-42.12882965192975,83.00805061038348,6,5.002913151552974,4,0,0
2,True,1,140.30707876687543,10972.732222435085,3.7969519597786325,30.932009199456388,-43.50649760320896,76.42400704094497,7,5.020485436128666,1,0,0
3,True,0,147.2974218424651,9710.354496755434,7.86006397002658,61.0,-36.00394351610201,75.5664571872449,8,6.990343075589664,2,0,0
4,True,0,152.03769017620584,1326.0580072967166,4.567252049046396,59.1,-49.752154208986425,80.11541108544483,9,4.740268333740744,3,0,0
5,True,1,164.28659333074677,9120.0,4.060246740009994,29.0,-42.90660742970753,83.1208273234764,10,12.248903154540926,4,0,0
2,True,1,172.24406891899918,10972.732222435085,3.9466291257680988,31.936990152123766,-44.98018181373528,76.5007417287648,11,7.957475588252407,1,0,0
5,True,1,193.28659333074677,9617.70951488006,4.678811668109961,29.0,-43.684385207485306,83.21474051249929,12,21.042524411747593,4,0,0
1,True,0,207.47705550850472,9839.757945842663,7.74885238146475,77.19337532931094,-39.33956969909774,79.59152296643073,13,14.19046217775795,0,0,0
2,True,1,208.30567693504327,10972.732222435085,3.6491700475674707,36.06160801604407,-43.54613397573841,76.60876500409506,14,0.8286214265385468,1,0,0
4,True,0,211.13769017620587,1443.833537733324,4.901836125559454,59.1,-49.92728127932425,80.1251720496062,15,2.832013241162599,3,0,0
5,True,1,222.28659333074677,10200.0,4.285117781258289,29.0,-43.537837014736915,83.29200075505528,16,11.148903154540903,4,0,0
3,True,0,224.5883700900088,9710.354496755434,7.86006397002658,77.2909482475437,-35.59764795668959,75.63342604502186,17,2.301776759262026,2,0,0
2,True,1,242.9297718568335,10972.732222435085,4.009543148705633,34.624094921790274,-42.072449765212085,76.76488811011009,18,18.341401766824703,1,0,0
5,True,1,251.28659333074677,9120.0,3.5393168706176237,29.0,-42.76005923695914,83.35532462009917,19,8.356821473913271,4,0,0
4,True,0,270.23769017620583,1216.285866269362,4.7052782615548745,59.1,-50.21020419911378,80.1337056011744,20,18.951096845459062,3,0,0
5,True,1,280.28659333074677,9617.70951488006,3.608338277246923,29.0,-41.98228145918136,83.40785212636429,21,10.048903154540938,4,0,0
0,True,-1,286.2355871804466,5621.60590576791,20.54786969179333,,-49.46997382791297,87.3679937734579,22,5.948993849699832,-1,0,1
2,True,1,286.6048610068445,10972.732222435085,2.954409569933922,43.675089150010955,-40.59876555468577,76.9807099269838,23,0.36927382639788675,1,0,0
1,True,0,299.4770555085047,9839.757945842663,7.74885238146475,92.0,-39.02905165295411,79.72209732841395,24,12.872194501660204,0,0,0
2,True,1,314.4916636042106,10972.732222435085,2.26279496042534,27.886802597366138,-39.125081344159454,77.26136005324754,25,15.01460809570591,1,0,0
3,True,0,315.79162810007324,9710.354496755434,7.86006397002658,91.20325801006447,-35.20401944198518,75.69282731112061,26,1.299964495862639,2,0,0
5,True,1,329.1365933307468,10200.0,4.19521744122599,48.85,-41.20450368140358,83.45305133448221,27,13.344965230673552,4,0,0
4,True,0,329.33769017620585,1326.0580072967166,5.62930109244529,59.1,-50.55352849451455,80.1411568120925,28,0.20109684545906248,3,0,0
2,True,1,348.33732234543095,10972.732222435085,2.653435610269427,33.845658741220355,-38.34860286636686,77.60494293419546,29,18.999632169225094,1,0,0
1,True,0,360.4770555085047,9839.757945842663,7.74885238146475,61.0,-38.75322030521743,79.84518366977689,30,12.139733163073743,0,0,0
2,True,1,374.9688256135305,10972.732222435085,4.188447322664455,26.631503268099532,-39.822287076893176,78.00274327464935,31,14.491770105025807,1,0,0
3,True,0,376.7916281000733,9710.354496755434,7.86006397002658,61.0,-34.828583653490874,75.74515144348119,32,1.8228024865427983,2,0,0
5,True,1,377.9865933307468,9120.0,3.3109470333303683,48.85,-40.42672590362581,83.49461297171547,33,1.1949652306735175,4,0,0
4,True,0,388.4376901762059,1443.833537733324,4.596536988146829,59.1,-50.903718059104534,80.14768594799389,34,10.451096845459062,3,0,0
2,True,1,397.1536592920929,10972.732222435085,2.8701680690696723,22.184833678562455,-41.29597128741949,78.44017047642295,35,8.715969115887049,1,0,0
5,True,1,426.83659333074684,9617.70951488006,3.3660566940955228,48.85,-39.64894812584803,83.53633829107719,36,29.68293403865391,4,0,0
2,True,1,433.65455329553095,10972.732222435085,2.85420316278509,36.500894003438034,-42.769655497945806,78.89833975603193,37,6.817959964784109,1,0,0
1,True,0,437.6704308378156,9839.757945842663,7.74885238146475,77.19337532931094,-38.51594772338016,79.96037844960226,38,4.01587754228467,0,0,0
4,True,0,447.5376901762059,1216.285866269362,5.244524099218288,59.1,-51.207944084368584,80.15346621842392,39,9.867259338390284,3,0,0
3,True,0,454.082576347617,9710.354496755434,7.86006397002658,77.2909482475437,-34.47661088671174,75.79098824748807,40,6.544886171411122,2,0,0
2,True,1,465.3364508983495,10972.732222435085,3.6207794083456126,31.681897602818527,-44.24333970847212,79.356118604012,41,11.253874550732462,1,0,0
5,True,1,475.68659333074686,10200.0,3.7569490985508516,48.85,-38.87117034807025,83.58202357218182,42,10.350142432397377,4,0,0
2,True,1,500.4159999710532,10972.732222435085,6.664168674735385,35.07954907270377,-44.282976081001564,79.79241682022399,43,24.729406640306365,1,0,0
4,True,0,506.6376901762059,1326.0580072967166,5.1659936153557044,59.1,-51.420823473237924,80.15868134535765,44,6.221690205152697,3,0,0
5,True,1,524.5365933307469,9120.0,3.3597476767689947,48.85,-38.09339257029247,83.6353447732102,45,17.89890315454096,4,0,0
1,True,0,529.6704308378156,9839.757945842663,7.74885238146475,92.0,-38.320564694383364,80.06738890719828,46,5.133837507068733,0,0,0
2,True,1,530.3138092148419,10972.732222435085,2.926885550636986,29.897809243788554,-42.80929187047525,80.1884719642872,47,0.643378377026238,1,0,0
3,True,0,545.2858343576816,9710.354496755434,7.86006397002658,91.20325801006447,-34.15304206775953,75.83101859639537,48,14.972025142839698,2,0,0
2,True,1,559.5824195783482,10972.732222435085,5.275924201977858,29.268610363506458,-41.33560765994893,80.52988255712381,49,14.296585220666657,1,0,0
4,True,0,565.7376901762059,1443.833537733324,5.10487550633278,59.1,-51.51020157896235,80.16352298414597,50,6.15527059785768,3,0,0
