tag,known,mode_index,toa,rf,pw,pri,pa,doa,pulse_index,dtoa,mapped_label,is_unknown,is_noise
2,False,0,38.58583186869187,9937.672507250014,1.2,28.0,-37.20203885026771,76.55043862761174,0,0.0,-1,1,0
0,True,-1,38.868872382579035,1253.8258123915439,3.9213115944060934,,-36.2417215643143,80.1184938165972,1,0.28304051388716545,-1,0,1
0,True,-1,44.15894569220773,9501.831272626665,1.3286122487344476,,-43.90584235744183,86.27137345845173,2,5.290073309628696,-1,0,1
2,False,0,66.58583186869187,10072.912125071814,3.8,28.0,-37.57045990289929,76.63406661749707,3,22.42688617648414,-1,1,0
3,False,0,87.58999949348824,9737.134216001507,7.586411928651744,61.930528980805114,-36.69350196905217,75.23577036141681,4,21.004167624796366,-1,1,0
1,True,0,89.18371807162009,9673.855843493671,8.405254363340998,61.286578669377846,-40.81390759408955,79.54517076358854,5,1.5937185781318561,0,0,0
5,True,1,92.91516628063651,10200.0,4.60450119313443,29.0,-39.18659288125943,82.09973599635123,6,3.7314482090164205,2,0,0
2,False,0,94.58583186869187,10116.41614328506,1.2,28.0,-37.93888095553087,76.71381269826473,7,1.670665588055357,-1,1,0
4,True,0,116.75845820480647,1205.0,4.726380532041185,59.1,-49.575567501749575,80.04974866973484,8,22.172626336114604,1,0,0
5,True,1,121.91516628063651,11151.397062834214,6.06324211233382,29.0,-40.061592881259436,82.14620874282265,9,5.156708075830039,2,0,0
2,False,0,122.58583186869187,9912.197437457806,3.8,28.0,-38.30730200816245,76.78958153213651,10,0.6706655880553569,-1,1,0
0,True,-1,142.32324407054185,3021.1855658543413,2.250261838200321,,-42.79850650693105,78.22833032488397,11,19.737412201849978,-1,0,1
5,True,1,150.91516628063653,12259.635609884843,3.6214260219126104,29.0,-40.936592881259436,82.194268289151,12,8.59192221009468,2,0,0
3,False,0,165.01481788868477,9737.134216001507,7.586411928651744,77.42481839519654,-36.981426715764115,75.34631653680535,13,14.099651608048248,-1,1,0
1,True,0,166.11926677339972,9673.855843493671,8.405254363340998,76.93554870177961,-41.09967111969135,79.62979068829021,14,1.104448884714941,0,0,0
4,True,0,175.85845820480648,1337.9623974755564,4.34671564602825,59.1,-49.785378710028894,80.05371882048371,15,9.739191431406766,1,0,0
2,False,0,178.58583186869186,9868.198714288965,3.8,28.0,-39.04414411342561,76.92894241688994,16,2.7273736638853734,-1,1,0
5,True,1,179.91516628063653,10200.0,5.799547677968453,29.0,-41.811592881259436,82.24927325377175,17,1.3293344119446715,2,0,0
0,True,-1,190.35186757277464,4403.121909888191,2.013126215840853,,-39.58102229075483,83.38746290585263,18,10.43670129213811,-1,0,1
2,False,0,206.58583186869186,10010.075713495795,1.2,28.0,-39.412565166057185,76.99248130924845,19,16.233964295917218,-1,1,0
5,True,1,208.91516628063653,11151.397062834214,4.185455755056464,29.0,-42.686592881259436,82.31631534659047,20,2.3293344119446715,2,0,0
0,True,-1,216.19989111275666,9154.36863850418,6.336152318344696,,-40.12173579514892,81.98686321647439,21,7.284724832120133,-1,0,1
0,True,-1,231.84345512497939,5743.2269394710465,8.362193258062533,,-50.30656354401575,77.57553813950355,22,15.643564012222726,-1,0,1
2,False,0,234.58583186869186,10198.232588783714,3.8,28.0,-39.78098621868877,77.05193700079148,23,2.7423767437124695,-1,1,0
0,True,-1,234.6442627141035,9884.064592813727,3.2181661947979503,,-40.57132446528781,78.62118152235247,24,0.058430845411635346,-1,0,1
4,True,0,234.95845820480648,1450.0,4.96351830901353,59.1,-50.06540171366277,80.05741189898151,25,0.3141954907029856,1,0,0
5,True,1,237.91516628063653,12259.635609884843,3.5325392093811603,29.0,-43.561592881259436,82.40002369742658,26,2.9567080758300506,2,0,0
0,True,-1,245.38999221249435,5417.296327112326,8.104500617598065,,-46.9050570906221,75.51208524901588,27,7.474825931857822,-1,0,1
0,True,-1,251.59275046282744,10864.914652270807,7.8022860614741445,,-36.301746577652345,84.16729226403355,28,6.2027582503330905,-1,0,1
3,False,0,257.0148178886848,9737.134216001507,7.586411928651744,92.0,-37.26606282984712,75.45494642790209,29,5.422067425857335,-1,1,0
0,True,-1,257.65792203431505,4731.866658037442,4.747150539541846,,-44.970883990802044,81.56455232596028,30,0.6431041456302751,-1,0,1
1,True,0,257.84501644747337,9673.855843493671,8.405254363340998,91.72574967407368,-41.38816929747381,79.71055791280644,31,0.1870944131583201,0,0,0
2,False,0,262.58583186869186,10119.257645078189,1.2,28.0,-40.14940727132034,77.1073527576734,32,4.740815421218485,-1,1,0
5,True,1,266.9151662806365,10200.0,6.037860266040184,29.0,-43.563407118740564,82.50438696115039,33,4.3293344119446715,2,0,0
0,True,-1,269.01779598010427,12045.672662849665,2.3537895988220887,,-38.09553619663144,86.0980091735026,34,2.102629699467741,-1,0,1
2,False,0,290.58583186869186,10029.145255520509,3.8,28.0,-40.517828323951925,77.15879944289877,35,21.568035888587588,-1,1,0
4,True,0,294.05845820480647,1205.0,4.660546108878721,59.1,-50.40344221548153,80.06089255952033,36,3.4726263361146152,1,0,0
5,True,1,295.9151662806365,11151.397062834214,5.129050905882038,29.0,-42.688407118740564,82.63260003591338,37,1.8567080758300563,2,0,0
2,False,0,318.58583186869186,10120.876404203815,1.2,28.0,-40.8862493765835,77.20637503225618,38,22.67066558805533,-1,1,0
3,False,0,318.94534686948987,9737.134216001507,7.586411928651744,61.930528980805114,-37.545465958024785,75.56136739121645,39,0.35951500079801235,-1,1,0
1,True,0,319.13159511685126,9673.855843493671,8.405254363340998,61.286578669377846,-41.67743139234936,79.78737012391174,40,0.1862482473613909,0,0,0
0,True,-1,330.9258516757183,2631.581984552554,8.538807779147838,,-35.46697595331829,80.92362719366264,41,11.794256558867062,-1,0,1
0,True,-1,339.33184630210275,2633.385008640331,3.5508686807680654,,-50.40786079003475,87.75170731775702,42,8.405994626384427,-1,0,1
5,True,1,344.76516628063655,12259.635609884843,3.5410705280357613,48.85,-41.813407118740564,82.78694128500395,43,5.433319978533802,2,0,0
2,False,0,346.58583186869186,9888.29713974483,3.8,28.0,-41.25467042921508,77.25020394504419,44,1.8206655880553058,-1,1,0
4,True,0,353.1584582048065,1337.9623974755564,4.726851756722856,59.1,-50.7839587001017,80.06422690742232,45,6.572626336114638,1,0,0
0,True,-1,364.134714969925,9222.05750145045,3.488610477673011,,-48.365580176104075,78.88594282832648,46,10.976256765118535,-1,0,1
2,False,0,378.58583186869186,10186.649443930355,1.2,32.0,-41.62309148184666,77.29043619416147,47,14.451116898766827,-1,1,0
5,True,1,393.6151662806366,10200.0,5.16384462234517,48.85,-40.938407118740564,82.96868498062386,48,15.029334411944717,2,0,0
1,True,0,396.0671438186309,9673.855843493671,8.405254363340998,76.93554870177961,-41.965481450902104,79.86015202513268,49,2.45197753799431,0,0,0
0,True,-1,396.16760063081705,7130.3763056661555,5.196901271157507,,-33.950392929384584,85.61828042439471,50,0.10045681218616664,-1,0,1
3,False,0,396.3701652646864,9737.134216001507,7.586411928651744,77.42481839519654,-37.8177274936206,75.6653018724745,51,0.20256463386937185,-1,1,0
2,False,0,410.58583186869186,10146.768077359244,3.8,32.0,-41.99151253447824,77.32724636136649,52,14.215666604005435,-1,1,0
4,True,0,412.2584582048065,1450.0,4.254063195505692,59.1,-51.188978411383395,80.06748204747332,53,1.6726263361146607,1,0,0
5,True,1,442.4651662806366,11151.397062834214,5.258231361339505,48.85,-40.063407118740564,83.1780523343223,54,30.20670807583008,2,0,0
